rna_id	model_tool	structure_file	confidence	energy	source_version	fetch_date
URS0000112018_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000112018_9606.dbn		-1.80	ViennaRNA:2.7.2	2026-04-12
URS00001123BD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001123BD_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS0000113463_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000113463_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS0000116A70_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000116A70_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000116F83_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000116F83_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS0000117FAF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000117FAF_9606.dbn		-4.10	ViennaRNA:2.7.2	2026-04-12
URS0000118224_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000118224_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS000011A030_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000011A030_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS000011C106_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000011C106_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000122ED0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000122ED0_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000122F23_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000122F23_9606.dbn		-1.70	ViennaRNA:2.7.2	2026-04-12
URS00001230A0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001230A0_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS00001234DF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001234DF_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000012568D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000012568D_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS00001270D3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001270D3_9606.dbn		-6.20	ViennaRNA:2.7.2	2026-04-12
URS000012846D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000012846D_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000128A0A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000128A0A_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS000012930C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000012930C_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000012A1DD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000012A1DD_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000012C8F2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000012C8F2_9606.dbn		-4.50	ViennaRNA:2.7.2	2026-04-12
URS000012F9EC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000012F9EC_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS00001310DE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001310DE_9606.dbn		-3.00	ViennaRNA:2.7.2	2026-04-12
URS000013207B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000013207B_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000134ADC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000134ADC_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS0000135D5B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000135D5B_9606.dbn		-2.50	ViennaRNA:2.7.2	2026-04-12
URS0000135E29_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000135E29_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS0000136174_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000136174_9606.dbn		-2.80	ViennaRNA:2.7.2	2026-04-12
URS00001383CF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001383CF_9606.dbn		-4.30	ViennaRNA:2.7.2	2026-04-12
URS000013D17D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000013D17D_9606.dbn		-2.80	ViennaRNA:2.7.2	2026-04-12
URS000013E79D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000013E79D_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000140295_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000140295_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000142768_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000142768_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS0000142DC3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000142DC3_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001481F9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001481F9_9606.dbn		-0.80	ViennaRNA:2.7.2	2026-04-12
URS0000148B91_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000148B91_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000149319_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000149319_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000149452_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000149452_9606.dbn		-3.40	ViennaRNA:2.7.2	2026-04-12
URS00001496AE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001496AE_9606.dbn		-3.00	ViennaRNA:2.7.2	2026-04-12
URS000014D9C1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000014D9C1_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000014F13C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000014F13C_9606.dbn		-4.70	ViennaRNA:2.7.2	2026-04-12
URS000014FEF7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000014FEF7_9606.dbn		-2.00	ViennaRNA:2.7.2	2026-04-12
URS000015188E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000015188E_9606.dbn		-3.70	ViennaRNA:2.7.2	2026-04-12
URS0000152381_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000152381_9606.dbn		-4.40	ViennaRNA:2.7.2	2026-04-12
URS0000153377_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000153377_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000155642_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000155642_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000156205_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000156205_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS0000156390_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000156390_9606.dbn		-3.70	ViennaRNA:2.7.2	2026-04-12
URS0000157026_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000157026_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000157FBE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000157FBE_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001597DC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001597DC_9606.dbn		-4.00	ViennaRNA:2.7.2	2026-04-12
URS000015A0D9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000015A0D9_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS000015B295_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000015B295_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS000015C522_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000015C522_9606.dbn		-3.20	ViennaRNA:2.7.2	2026-04-12
URS000015CE89_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000015CE89_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS000015D23B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000015D23B_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000015D252_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000015D252_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000161522_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000161522_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000164F91_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000164F91_9606.dbn		-3.80	ViennaRNA:2.7.2	2026-04-12
URS0000166778_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000166778_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS0000169868_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000169868_9606.dbn		-1.40	ViennaRNA:2.7.2	2026-04-12
URS000016C318_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000016C318_9606.dbn		-2.00	ViennaRNA:2.7.2	2026-04-12
URS000016D2D4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000016D2D4_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000016E46F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000016E46F_9606.dbn		-3.50	ViennaRNA:2.7.2	2026-04-12
URS000016FD1A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000016FD1A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000016FD1B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000016FD1B_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000016FF9C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000016FF9C_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS0000170CF4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000170CF4_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS0000170D8B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000170D8B_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000171020_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000171020_9606.dbn		-8.60	ViennaRNA:2.7.2	2026-04-12
URS0000171FEC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000171FEC_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001754CF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001754CF_9606.dbn		-5.20	ViennaRNA:2.7.2	2026-04-12
URS00001799A3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001799A3_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS000017CCCB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000017CCCB_9606.dbn		-0.30	ViennaRNA:2.7.2	2026-04-12
URS000017D10B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000017D10B_9606.dbn		-4.30	ViennaRNA:2.7.2	2026-04-12
URS000017DBB8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000017DBB8_9606.dbn		-0.30	ViennaRNA:2.7.2	2026-04-12
URS000017EA6A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000017EA6A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000018370B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000018370B_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000018C677_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000018C677_9606.dbn		-0.50	ViennaRNA:2.7.2	2026-04-12
URS000018C928_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000018C928_9606.dbn		-3.80	ViennaRNA:2.7.2	2026-04-12
URS000018CD09_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000018CD09_9606.dbn		-1.80	ViennaRNA:2.7.2	2026-04-12
URS000018D2BE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000018D2BE_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS000018E6CD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000018E6CD_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS000018E72A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000018E72A_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS00001919B0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001919B0_9606.dbn		-3.60	ViennaRNA:2.7.2	2026-04-12
URS00001925C1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001925C1_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS0000192A75_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000192A75_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000192F9C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000192F9C_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS00001934CD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001934CD_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS00001935FA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001935FA_9606.dbn		-0.20	ViennaRNA:2.7.2	2026-04-12
URS00001938D9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001938D9_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001941B8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001941B8_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS0000195F5B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000195F5B_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000019907A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000019907A_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS00001996FD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001996FD_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS000019B0F7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000019B0F7_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000019D324_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000019D324_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS000019D79B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000019D79B_9606.dbn		-3.70	ViennaRNA:2.7.2	2026-04-12
URS000019F055_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000019F055_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001A122A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A122A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001A1CA6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A1CA6_9606.dbn		-2.00	ViennaRNA:2.7.2	2026-04-12
URS00001A3555_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A3555_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001A405B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A405B_9606.dbn		-2.80	ViennaRNA:2.7.2	2026-04-12
URS00001A4ABF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A4ABF_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS00001A5096_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A5096_9606.dbn		-0.50	ViennaRNA:2.7.2	2026-04-12
URS00001A5F54_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A5F54_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS00001A6D0C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A6D0C_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS00001A7F58_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A7F58_9606.dbn		-3.00	ViennaRNA:2.7.2	2026-04-12
URS00001A9746_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001A9746_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS00001AADF2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001AADF2_9606.dbn		-1.90	ViennaRNA:2.7.2	2026-04-12
URS00001ADE63_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001ADE63_9606.dbn		-6.30	ViennaRNA:2.7.2	2026-04-12
URS00001AFC71_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001AFC71_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS00001B09C2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B09C2_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS00001B0D1E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B0D1E_9606.dbn		-2.00	ViennaRNA:2.7.2	2026-04-12
URS00001B12A4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B12A4_9606.dbn		-3.70	ViennaRNA:2.7.2	2026-04-12
URS00001B341F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B341F_9606.dbn		-4.80	ViennaRNA:2.7.2	2026-04-12
URS00001B42CA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B42CA_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001B6361_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B6361_9606.dbn		-3.70	ViennaRNA:2.7.2	2026-04-12
URS00001B9622_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B9622_9606.dbn		-2.80	ViennaRNA:2.7.2	2026-04-12
URS00001B968D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B968D_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS00001B9F58_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001B9F58_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS00001BC212_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001BC212_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS00001BCAC5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001BCAC5_9606.dbn		-2.80	ViennaRNA:2.7.2	2026-04-12
URS00001BDD9A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001BDD9A_9606.dbn		-4.60	ViennaRNA:2.7.2	2026-04-12
URS00001C0099_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C0099_9606.dbn		-4.50	ViennaRNA:2.7.2	2026-04-12
URS00001C04A2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C04A2_9606.dbn		-1.90	ViennaRNA:2.7.2	2026-04-12
URS00001C11BC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C11BC_9606.dbn		-4.10	ViennaRNA:2.7.2	2026-04-12
URS00001C308D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C308D_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS00001C3AC1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C3AC1_9606.dbn		-3.40	ViennaRNA:2.7.2	2026-04-12
URS00001C406A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C406A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001C4762_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C4762_9606.dbn		-3.30	ViennaRNA:2.7.2	2026-04-12
URS00001C770D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C770D_9606.dbn		-1.70	ViennaRNA:2.7.2	2026-04-12
URS00001C85C7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C85C7_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS00001C8A86_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C8A86_9606.dbn		-1.40	ViennaRNA:2.7.2	2026-04-12
URS00001C8C4E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C8C4E_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001C94E0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C94E0_9606.dbn		-3.70	ViennaRNA:2.7.2	2026-04-12
URS00001C978C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001C978C_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS00001CBC9F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001CBC9F_9606.dbn		-4.60	ViennaRNA:2.7.2	2026-04-12
URS00001CC0F4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001CC0F4_9606.dbn		-4.40	ViennaRNA:2.7.2	2026-04-12
URS00001CC379_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001CC379_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001CC4BD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001CC4BD_9606.dbn		-3.90	ViennaRNA:2.7.2	2026-04-12
URS00001CE046_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001CE046_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS00001CF056_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001CF056_9606.dbn		-1.40	ViennaRNA:2.7.2	2026-04-12
URS00001D4A78_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D4A78_9606.dbn		-8.70	ViennaRNA:2.7.2	2026-04-12
URS00001D54AD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D54AD_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS00001D5AA3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D5AA3_9606.dbn		-4.20	ViennaRNA:2.7.2	2026-04-12
URS00001D6605_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D6605_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001D68C9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D68C9_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS00001D69F6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D69F6_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001D6BAE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D6BAE_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001D8537_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D8537_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS00001D99D1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001D99D1_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS00001DA458_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001DA458_9606.dbn		-1.90	ViennaRNA:2.7.2	2026-04-12
URS00001DABC0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001DABC0_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001DBB42_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001DBB42_9606.dbn		-4.20	ViennaRNA:2.7.2	2026-04-12
URS00001DC04F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001DC04F_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001DC1D3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001DC1D3_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS00001DE669_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001DE669_9606.dbn		-2.70	ViennaRNA:2.7.2	2026-04-12
URS00001DEE11_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001DEE11_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS00001E0AEA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E0AEA_9606.dbn		-3.20	ViennaRNA:2.7.2	2026-04-12
URS00001E2938_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E2938_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001E2DBC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E2DBC_9606.dbn		-2.50	ViennaRNA:2.7.2	2026-04-12
URS00001E2F7A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E2F7A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001E3523_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E3523_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001E3DAA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E3DAA_9606.dbn		-3.10	ViennaRNA:2.7.2	2026-04-12
URS00001E8884_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E8884_9606.dbn		-0.50	ViennaRNA:2.7.2	2026-04-12
URS00001E8DA7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E8DA7_9606.dbn		-3.50	ViennaRNA:2.7.2	2026-04-12
URS00001E9CCB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001E9CCB_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00001EB9FC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001EB9FC_9606.dbn		-0.80	ViennaRNA:2.7.2	2026-04-12
URS00001EE123_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00001EE123_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
