rfam_id	cm_file	ga_threshold	source_version	fetch_date
RF01292	data/raw/rna/rfam/Rfam.cm.gz#RF01292	44.00	Rfam:current	2026-04-12
RF01293	data/raw/rna/rfam/Rfam.cm.gz#RF01293	43.00	Rfam:current	2026-04-12
RF01294	data/raw/rna/rfam/Rfam.cm.gz#RF01294	44.00	Rfam:current	2026-04-12
RF01295	data/raw/rna/rfam/Rfam.cm.gz#RF01295	65.00	Rfam:current	2026-04-12
RF01296	data/raw/rna/rfam/Rfam.cm.gz#RF01296	41.00	Rfam:current	2026-04-12
RF01297	data/raw/rna/rfam/Rfam.cm.gz#RF01297	50.00	Rfam:current	2026-04-12
RF01298	data/raw/rna/rfam/Rfam.cm.gz#RF01298	50.00	Rfam:current	2026-04-12
RF01299	data/raw/rna/rfam/Rfam.cm.gz#RF01299	37.00	Rfam:current	2026-04-12
RF01300	data/raw/rna/rfam/Rfam.cm.gz#RF01300	35.00	Rfam:current	2026-04-12
RF01301	data/raw/rna/rfam/Rfam.cm.gz#RF01301	50.00	Rfam:current	2026-04-12
RF01302	data/raw/rna/rfam/Rfam.cm.gz#RF01302	45.00	Rfam:current	2026-04-12
RF01303	data/raw/rna/rfam/Rfam.cm.gz#RF01303	50.00	Rfam:current	2026-04-12
RF01304	data/raw/rna/rfam/Rfam.cm.gz#RF01304	40.00	Rfam:current	2026-04-12
RF01305	data/raw/rna/rfam/Rfam.cm.gz#RF01305	38.00	Rfam:current	2026-04-12
RF01306	data/raw/rna/rfam/Rfam.cm.gz#RF01306	50.00	Rfam:current	2026-04-12
RF01307	data/raw/rna/rfam/Rfam.cm.gz#RF01307	35.00	Rfam:current	2026-04-12
RF01308	data/raw/rna/rfam/Rfam.cm.gz#RF01308	55.00	Rfam:current	2026-04-12
RF01309	data/raw/rna/rfam/Rfam.cm.gz#RF01309	50.00	Rfam:current	2026-04-12
RF01310	data/raw/rna/rfam/Rfam.cm.gz#RF01310	37.00	Rfam:current	2026-04-12
RF01312	data/raw/rna/rfam/Rfam.cm.gz#RF01312	36.00	Rfam:current	2026-04-12
RF01313	data/raw/rna/rfam/Rfam.cm.gz#RF01313	45.00	Rfam:current	2026-04-12
RF01314	data/raw/rna/rfam/Rfam.cm.gz#RF01314	70.00	Rfam:current	2026-04-12
RF01315	data/raw/rna/rfam/Rfam.cm.gz#RF01315	37.00	Rfam:current	2026-04-12
RF01316	data/raw/rna/rfam/Rfam.cm.gz#RF01316	41.00	Rfam:current	2026-04-12
RF01317	data/raw/rna/rfam/Rfam.cm.gz#RF01317	35.00	Rfam:current	2026-04-12
RF01318	data/raw/rna/rfam/Rfam.cm.gz#RF01318	40.00	Rfam:current	2026-04-12
RF01319	data/raw/rna/rfam/Rfam.cm.gz#RF01319	39.00	Rfam:current	2026-04-12
RF01320	data/raw/rna/rfam/Rfam.cm.gz#RF01320	37.00	Rfam:current	2026-04-12
RF01321	data/raw/rna/rfam/Rfam.cm.gz#RF01321	39.00	Rfam:current	2026-04-12
RF01322	data/raw/rna/rfam/Rfam.cm.gz#RF01322	45.00	Rfam:current	2026-04-12
RF01323	data/raw/rna/rfam/Rfam.cm.gz#RF01323	39.00	Rfam:current	2026-04-12
RF01324	data/raw/rna/rfam/Rfam.cm.gz#RF01324	45.00	Rfam:current	2026-04-12
RF01325	data/raw/rna/rfam/Rfam.cm.gz#RF01325	37.00	Rfam:current	2026-04-12
RF01326	data/raw/rna/rfam/Rfam.cm.gz#RF01326	37.00	Rfam:current	2026-04-12
RF01327	data/raw/rna/rfam/Rfam.cm.gz#RF01327	45.00	Rfam:current	2026-04-12
RF01328	data/raw/rna/rfam/Rfam.cm.gz#RF01328	42.00	Rfam:current	2026-04-12
RF01329	data/raw/rna/rfam/Rfam.cm.gz#RF01329	36.00	Rfam:current	2026-04-12
RF01330	data/raw/rna/rfam/Rfam.cm.gz#RF01330	35.00	Rfam:current	2026-04-12
RF01331	data/raw/rna/rfam/Rfam.cm.gz#RF01331	50.00	Rfam:current	2026-04-12
RF01332	data/raw/rna/rfam/Rfam.cm.gz#RF01332	40.00	Rfam:current	2026-04-12
RF01333	data/raw/rna/rfam/Rfam.cm.gz#RF01333	42.00	Rfam:current	2026-04-12
RF01334	data/raw/rna/rfam/Rfam.cm.gz#RF01334	48.00	Rfam:current	2026-04-12
RF01335	data/raw/rna/rfam/Rfam.cm.gz#RF01335	49.00	Rfam:current	2026-04-12
RF01336	data/raw/rna/rfam/Rfam.cm.gz#RF01336	45.00	Rfam:current	2026-04-12
RF01337	data/raw/rna/rfam/Rfam.cm.gz#RF01337	35.00	Rfam:current	2026-04-12
RF01338	data/raw/rna/rfam/Rfam.cm.gz#RF01338	36.00	Rfam:current	2026-04-12
RF01339	data/raw/rna/rfam/Rfam.cm.gz#RF01339	35.00	Rfam:current	2026-04-12
RF01340	data/raw/rna/rfam/Rfam.cm.gz#RF01340	39.00	Rfam:current	2026-04-12
RF01341	data/raw/rna/rfam/Rfam.cm.gz#RF01341	50.00	Rfam:current	2026-04-12
RF01342	data/raw/rna/rfam/Rfam.cm.gz#RF01342	48.00	Rfam:current	2026-04-12
RF01343	data/raw/rna/rfam/Rfam.cm.gz#RF01343	39.00	Rfam:current	2026-04-12
RF01344	data/raw/rna/rfam/Rfam.cm.gz#RF01344	35.00	Rfam:current	2026-04-12
RF01345	data/raw/rna/rfam/Rfam.cm.gz#RF01345	35.00	Rfam:current	2026-04-12
RF01346	data/raw/rna/rfam/Rfam.cm.gz#RF01346	38.00	Rfam:current	2026-04-12
RF01347	data/raw/rna/rfam/Rfam.cm.gz#RF01347	40.00	Rfam:current	2026-04-12
RF01348	data/raw/rna/rfam/Rfam.cm.gz#RF01348	44.00	Rfam:current	2026-04-12
RF01349	data/raw/rna/rfam/Rfam.cm.gz#RF01349	42.00	Rfam:current	2026-04-12
RF01350	data/raw/rna/rfam/Rfam.cm.gz#RF01350	36.00	Rfam:current	2026-04-12
RF01351	data/raw/rna/rfam/Rfam.cm.gz#RF01351	40.00	Rfam:current	2026-04-12
RF01352	data/raw/rna/rfam/Rfam.cm.gz#RF01352	35.00	Rfam:current	2026-04-12
RF01353	data/raw/rna/rfam/Rfam.cm.gz#RF01353	35.00	Rfam:current	2026-04-12
RF01354	data/raw/rna/rfam/Rfam.cm.gz#RF01354	37.00	Rfam:current	2026-04-12
RF01355	data/raw/rna/rfam/Rfam.cm.gz#RF01355	39.00	Rfam:current	2026-04-12
RF01356	data/raw/rna/rfam/Rfam.cm.gz#RF01356	35.00	Rfam:current	2026-04-12
RF01357	data/raw/rna/rfam/Rfam.cm.gz#RF01357	35.00	Rfam:current	2026-04-12
RF01358	data/raw/rna/rfam/Rfam.cm.gz#RF01358	39.00	Rfam:current	2026-04-12
RF01359	data/raw/rna/rfam/Rfam.cm.gz#RF01359	50.00	Rfam:current	2026-04-12
RF01360	data/raw/rna/rfam/Rfam.cm.gz#RF01360	39.00	Rfam:current	2026-04-12
RF01361	data/raw/rna/rfam/Rfam.cm.gz#RF01361	50.00	Rfam:current	2026-04-12
RF01362	data/raw/rna/rfam/Rfam.cm.gz#RF01362	41.00	Rfam:current	2026-04-12
RF01363	data/raw/rna/rfam/Rfam.cm.gz#RF01363	47.00	Rfam:current	2026-04-12
RF01364	data/raw/rna/rfam/Rfam.cm.gz#RF01364	45.00	Rfam:current	2026-04-12
RF01365	data/raw/rna/rfam/Rfam.cm.gz#RF01365	50.00	Rfam:current	2026-04-12
RF01366	data/raw/rna/rfam/Rfam.cm.gz#RF01366	45.00	Rfam:current	2026-04-12
RF01367	data/raw/rna/rfam/Rfam.cm.gz#RF01367	39.00	Rfam:current	2026-04-12
RF01368	data/raw/rna/rfam/Rfam.cm.gz#RF01368	41.00	Rfam:current	2026-04-12
RF01369	data/raw/rna/rfam/Rfam.cm.gz#RF01369	35.00	Rfam:current	2026-04-12
RF01370	data/raw/rna/rfam/Rfam.cm.gz#RF01370	39.00	Rfam:current	2026-04-12
RF01371	data/raw/rna/rfam/Rfam.cm.gz#RF01371	38.00	Rfam:current	2026-04-12
RF01373	data/raw/rna/rfam/Rfam.cm.gz#RF01373	45.00	Rfam:current	2026-04-12
RF01374	data/raw/rna/rfam/Rfam.cm.gz#RF01374	38.00	Rfam:current	2026-04-12
RF01375	data/raw/rna/rfam/Rfam.cm.gz#RF01375	45.00	Rfam:current	2026-04-12
RF01376	data/raw/rna/rfam/Rfam.cm.gz#RF01376	37.00	Rfam:current	2026-04-12
RF01377	data/raw/rna/rfam/Rfam.cm.gz#RF01377	40.00	Rfam:current	2026-04-12
RF01378	data/raw/rna/rfam/Rfam.cm.gz#RF01378	43.00	Rfam:current	2026-04-12
RF01379	data/raw/rna/rfam/Rfam.cm.gz#RF01379	45.00	Rfam:current	2026-04-12
RF01380	data/raw/rna/rfam/Rfam.cm.gz#RF01380	30.00	Rfam:current	2026-04-12
RF01381	data/raw/rna/rfam/Rfam.cm.gz#RF01381	33.00	Rfam:current	2026-04-12
RF01382	data/raw/rna/rfam/Rfam.cm.gz#RF01382	31.00	Rfam:current	2026-04-12
RF01383	data/raw/rna/rfam/Rfam.cm.gz#RF01383	38.00	Rfam:current	2026-04-12
RF01384	data/raw/rna/rfam/Rfam.cm.gz#RF01384	60.00	Rfam:current	2026-04-12
RF01385	data/raw/rna/rfam/Rfam.cm.gz#RF01385	51.00	Rfam:current	2026-04-12
RF01386	data/raw/rna/rfam/Rfam.cm.gz#RF01386	35.00	Rfam:current	2026-04-12
RF01387	data/raw/rna/rfam/Rfam.cm.gz#RF01387	39.00	Rfam:current	2026-04-12
RF01388	data/raw/rna/rfam/Rfam.cm.gz#RF01388	37.00	Rfam:current	2026-04-12
RF01389	data/raw/rna/rfam/Rfam.cm.gz#RF01389	40.00	Rfam:current	2026-04-12
RF01390	data/raw/rna/rfam/Rfam.cm.gz#RF01390	100.00	Rfam:current	2026-04-12
RF01391	data/raw/rna/rfam/Rfam.cm.gz#RF01391	45.00	Rfam:current	2026-04-12
RF01392	data/raw/rna/rfam/Rfam.cm.gz#RF01392	45.00	Rfam:current	2026-04-12
RF01393	data/raw/rna/rfam/Rfam.cm.gz#RF01393	37.00	Rfam:current	2026-04-12
RF01394	data/raw/rna/rfam/Rfam.cm.gz#RF01394	50.00	Rfam:current	2026-04-12
RF01395	data/raw/rna/rfam/Rfam.cm.gz#RF01395	35.00	Rfam:current	2026-04-12
RF01396	data/raw/rna/rfam/Rfam.cm.gz#RF01396	44.00	Rfam:current	2026-04-12
RF01397	data/raw/rna/rfam/Rfam.cm.gz#RF01397	42.00	Rfam:current	2026-04-12
RF01398	data/raw/rna/rfam/Rfam.cm.gz#RF01398	45.00	Rfam:current	2026-04-12
RF01399	data/raw/rna/rfam/Rfam.cm.gz#RF01399	50.00	Rfam:current	2026-04-12
RF01400	data/raw/rna/rfam/Rfam.cm.gz#RF01400	45.00	Rfam:current	2026-04-12
RF01401	data/raw/rna/rfam/Rfam.cm.gz#RF01401	50.00	Rfam:current	2026-04-12
RF01402	data/raw/rna/rfam/Rfam.cm.gz#RF01402	60.00	Rfam:current	2026-04-12
RF01403	data/raw/rna/rfam/Rfam.cm.gz#RF01403	60.00	Rfam:current	2026-04-12
RF01404	data/raw/rna/rfam/Rfam.cm.gz#RF01404	60.00	Rfam:current	2026-04-12
RF01405	data/raw/rna/rfam/Rfam.cm.gz#RF01405	56.00	Rfam:current	2026-04-12
RF01406	data/raw/rna/rfam/Rfam.cm.gz#RF01406	44.00	Rfam:current	2026-04-12
RF01407	data/raw/rna/rfam/Rfam.cm.gz#RF01407	55.00	Rfam:current	2026-04-12
RF01408	data/raw/rna/rfam/Rfam.cm.gz#RF01408	39.00	Rfam:current	2026-04-12
RF01409	data/raw/rna/rfam/Rfam.cm.gz#RF01409	42.00	Rfam:current	2026-04-12
RF01410	data/raw/rna/rfam/Rfam.cm.gz#RF01410	38.00	Rfam:current	2026-04-12
RF01411	data/raw/rna/rfam/Rfam.cm.gz#RF01411	50.00	Rfam:current	2026-04-12
RF01412	data/raw/rna/rfam/Rfam.cm.gz#RF01412	55.00	Rfam:current	2026-04-12
RF01413	data/raw/rna/rfam/Rfam.cm.gz#RF01413	47.30	Rfam:current	2026-04-12
RF01414	data/raw/rna/rfam/Rfam.cm.gz#RF01414	41.50	Rfam:current	2026-04-12
RF01415	data/raw/rna/rfam/Rfam.cm.gz#RF01415	54.50	Rfam:current	2026-04-12
RF01416	data/raw/rna/rfam/Rfam.cm.gz#RF01416	60.00	Rfam:current	2026-04-12
RF01417	data/raw/rna/rfam/Rfam.cm.gz#RF01417	105.00	Rfam:current	2026-04-12
RF01418	data/raw/rna/rfam/Rfam.cm.gz#RF01418	54.00	Rfam:current	2026-04-12
RF01419	data/raw/rna/rfam/Rfam.cm.gz#RF01419	52.00	Rfam:current	2026-04-12
RF01420	data/raw/rna/rfam/Rfam.cm.gz#RF01420	47.00	Rfam:current	2026-04-12
RF01421	data/raw/rna/rfam/Rfam.cm.gz#RF01421	45.00	Rfam:current	2026-04-12
RF01422	data/raw/rna/rfam/Rfam.cm.gz#RF01422	47.00	Rfam:current	2026-04-12
RF01423	data/raw/rna/rfam/Rfam.cm.gz#RF01423	42.00	Rfam:current	2026-04-12
RF01424	data/raw/rna/rfam/Rfam.cm.gz#RF01424	44.00	Rfam:current	2026-04-12
RF01425	data/raw/rna/rfam/Rfam.cm.gz#RF01425	50.00	Rfam:current	2026-04-12
RF01426	data/raw/rna/rfam/Rfam.cm.gz#RF01426	39.00	Rfam:current	2026-04-12
RF01427	data/raw/rna/rfam/Rfam.cm.gz#RF01427	37.00	Rfam:current	2026-04-12
RF01428	data/raw/rna/rfam/Rfam.cm.gz#RF01428	40.00	Rfam:current	2026-04-12
RF01429	data/raw/rna/rfam/Rfam.cm.gz#RF01429	40.00	Rfam:current	2026-04-12
RF01430	data/raw/rna/rfam/Rfam.cm.gz#RF01430	40.00	Rfam:current	2026-04-12
RF01431	data/raw/rna/rfam/Rfam.cm.gz#RF01431	45.00	Rfam:current	2026-04-12
RF01432	data/raw/rna/rfam/Rfam.cm.gz#RF01432	50.00	Rfam:current	2026-04-12
RF01433	data/raw/rna/rfam/Rfam.cm.gz#RF01433	44.00	Rfam:current	2026-04-12
RF01434	data/raw/rna/rfam/Rfam.cm.gz#RF01434	100.00	Rfam:current	2026-04-12
RF01435	data/raw/rna/rfam/Rfam.cm.gz#RF01435	80.00	Rfam:current	2026-04-12
RF01436	data/raw/rna/rfam/Rfam.cm.gz#RF01436	80.00	Rfam:current	2026-04-12
RF01437	data/raw/rna/rfam/Rfam.cm.gz#RF01437	50.00	Rfam:current	2026-04-12
RF01438	data/raw/rna/rfam/Rfam.cm.gz#RF01438	35.00	Rfam:current	2026-04-12
RF01439	data/raw/rna/rfam/Rfam.cm.gz#RF01439	50.00	Rfam:current	2026-04-12
RF01440	data/raw/rna/rfam/Rfam.cm.gz#RF01440	90.00	Rfam:current	2026-04-12
RF01441	data/raw/rna/rfam/Rfam.cm.gz#RF01441	60.00	Rfam:current	2026-04-12
RF01442	data/raw/rna/rfam/Rfam.cm.gz#RF01442	80.00	Rfam:current	2026-04-12
RF01443	data/raw/rna/rfam/Rfam.cm.gz#RF01443	50.00	Rfam:current	2026-04-12
RF01444	data/raw/rna/rfam/Rfam.cm.gz#RF01444	80.00	Rfam:current	2026-04-12
RF01445	data/raw/rna/rfam/Rfam.cm.gz#RF01445	100.00	Rfam:current	2026-04-12
RF01446	data/raw/rna/rfam/Rfam.cm.gz#RF01446	60.00	Rfam:current	2026-04-12
RF01447	data/raw/rna/rfam/Rfam.cm.gz#RF01447	40.00	Rfam:current	2026-04-12
RF01448	data/raw/rna/rfam/Rfam.cm.gz#RF01448	45.00	Rfam:current	2026-04-12
RF01449	data/raw/rna/rfam/Rfam.cm.gz#RF01449	80.00	Rfam:current	2026-04-12
RF01450	data/raw/rna/rfam/Rfam.cm.gz#RF01450	100.00	Rfam:current	2026-04-12
RF01451	data/raw/rna/rfam/Rfam.cm.gz#RF01451	100.00	Rfam:current	2026-04-12
RF01452	data/raw/rna/rfam/Rfam.cm.gz#RF01452	90.00	Rfam:current	2026-04-12
RF01453	data/raw/rna/rfam/Rfam.cm.gz#RF01453	80.00	Rfam:current	2026-04-12
RF01454	data/raw/rna/rfam/Rfam.cm.gz#RF01454	75.00	Rfam:current	2026-04-12
RF01455	data/raw/rna/rfam/Rfam.cm.gz#RF01455	40.00	Rfam:current	2026-04-12
RF01456	data/raw/rna/rfam/Rfam.cm.gz#RF01456	50.00	Rfam:current	2026-04-12
RF01457	data/raw/rna/rfam/Rfam.cm.gz#RF01457	80.00	Rfam:current	2026-04-12
RF01458	data/raw/rna/rfam/Rfam.cm.gz#RF01458	45.00	Rfam:current	2026-04-12
RF01459	data/raw/rna/rfam/Rfam.cm.gz#RF01459	90.00	Rfam:current	2026-04-12
RF01460	data/raw/rna/rfam/Rfam.cm.gz#RF01460	100.00	Rfam:current	2026-04-12
RF01461	data/raw/rna/rfam/Rfam.cm.gz#RF01461	100.00	Rfam:current	2026-04-12
RF01462	data/raw/rna/rfam/Rfam.cm.gz#RF01462	100.00	Rfam:current	2026-04-12
RF01463	data/raw/rna/rfam/Rfam.cm.gz#RF01463	55.00	Rfam:current	2026-04-12
RF01464	data/raw/rna/rfam/Rfam.cm.gz#RF01464	50.00	Rfam:current	2026-04-12
RF01465	data/raw/rna/rfam/Rfam.cm.gz#RF01465	80.00	Rfam:current	2026-04-12
RF01466	data/raw/rna/rfam/Rfam.cm.gz#RF01466	48.00	Rfam:current	2026-04-12
RF01467	data/raw/rna/rfam/Rfam.cm.gz#RF01467	50.00	Rfam:current	2026-04-12
RF01468	data/raw/rna/rfam/Rfam.cm.gz#RF01468	100.00	Rfam:current	2026-04-12
RF01469	data/raw/rna/rfam/Rfam.cm.gz#RF01469	46.00	Rfam:current	2026-04-12
RF01470	data/raw/rna/rfam/Rfam.cm.gz#RF01470	49.00	Rfam:current	2026-04-12
RF01471	data/raw/rna/rfam/Rfam.cm.gz#RF01471	40.00	Rfam:current	2026-04-12
RF01472	data/raw/rna/rfam/Rfam.cm.gz#RF01472	100.00	Rfam:current	2026-04-12
RF01473	data/raw/rna/rfam/Rfam.cm.gz#RF01473	55.00	Rfam:current	2026-04-12
RF01474	data/raw/rna/rfam/Rfam.cm.gz#RF01474	80.00	Rfam:current	2026-04-12
RF01475	data/raw/rna/rfam/Rfam.cm.gz#RF01475	60.00	Rfam:current	2026-04-12
RF01476	data/raw/rna/rfam/Rfam.cm.gz#RF01476	60.00	Rfam:current	2026-04-12
RF01477	data/raw/rna/rfam/Rfam.cm.gz#RF01477	100.00	Rfam:current	2026-04-12
RF01478	data/raw/rna/rfam/Rfam.cm.gz#RF01478	200.00	Rfam:current	2026-04-12
RF01479	data/raw/rna/rfam/Rfam.cm.gz#RF01479	100.00	Rfam:current	2026-04-12
RF01480	data/raw/rna/rfam/Rfam.cm.gz#RF01480	70.00	Rfam:current	2026-04-12
RF01481	data/raw/rna/rfam/Rfam.cm.gz#RF01481	70.00	Rfam:current	2026-04-12
RF01482	data/raw/rna/rfam/Rfam.cm.gz#RF01482	50.00	Rfam:current	2026-04-12
RF01483	data/raw/rna/rfam/Rfam.cm.gz#RF01483	47.00	Rfam:current	2026-04-12
RF01484	data/raw/rna/rfam/Rfam.cm.gz#RF01484	100.00	Rfam:current	2026-04-12
RF01485	data/raw/rna/rfam/Rfam.cm.gz#RF01485	50.00	Rfam:current	2026-04-12
RF01486	data/raw/rna/rfam/Rfam.cm.gz#RF01486	83.00	Rfam:current	2026-04-12
RF01487	data/raw/rna/rfam/Rfam.cm.gz#RF01487	45.00	Rfam:current	2026-04-12
RF01488	data/raw/rna/rfam/Rfam.cm.gz#RF01488	40.00	Rfam:current	2026-04-12
RF01489	data/raw/rna/rfam/Rfam.cm.gz#RF01489	45.00	Rfam:current	2026-04-12
RF01490	data/raw/rna/rfam/Rfam.cm.gz#RF01490	48.00	Rfam:current	2026-04-12
RF01491	data/raw/rna/rfam/Rfam.cm.gz#RF01491	80.00	Rfam:current	2026-04-12
RF01492	data/raw/rna/rfam/Rfam.cm.gz#RF01492	45.00	Rfam:current	2026-04-12
RF01493	data/raw/rna/rfam/Rfam.cm.gz#RF01493	90.00	Rfam:current	2026-04-12
RF01494	data/raw/rna/rfam/Rfam.cm.gz#RF01494	50.00	Rfam:current	2026-04-12
RF01495	data/raw/rna/rfam/Rfam.cm.gz#RF01495	37.00	Rfam:current	2026-04-12
RF01496	data/raw/rna/rfam/Rfam.cm.gz#RF01496	65.00	Rfam:current	2026-04-12
RF01497	data/raw/rna/rfam/Rfam.cm.gz#RF01497	50.00	Rfam:current	2026-04-12
RF01498	data/raw/rna/rfam/Rfam.cm.gz#RF01498	35.00	Rfam:current	2026-04-12
RF01499	data/raw/rna/rfam/Rfam.cm.gz#RF01499	60.00	Rfam:current	2026-04-12
RF01500	data/raw/rna/rfam/Rfam.cm.gz#RF01500	40.00	Rfam:current	2026-04-12
RF01501	data/raw/rna/rfam/Rfam.cm.gz#RF01501	45.00	Rfam:current	2026-04-12
RF01502	data/raw/rna/rfam/Rfam.cm.gz#RF01502	65.00	Rfam:current	2026-04-12
RF01503	data/raw/rna/rfam/Rfam.cm.gz#RF01503	37.00	Rfam:current	2026-04-12
RF01504	data/raw/rna/rfam/Rfam.cm.gz#RF01504	60.00	Rfam:current	2026-04-12
RF01505	data/raw/rna/rfam/Rfam.cm.gz#RF01505	40.00	Rfam:current	2026-04-12
RF01506	data/raw/rna/rfam/Rfam.cm.gz#RF01506	43.00	Rfam:current	2026-04-12
RF01507	data/raw/rna/rfam/Rfam.cm.gz#RF01507	40.00	Rfam:current	2026-04-12
RF01508	data/raw/rna/rfam/Rfam.cm.gz#RF01508	75.00	Rfam:current	2026-04-12
RF01509	data/raw/rna/rfam/Rfam.cm.gz#RF01509	40.00	Rfam:current	2026-04-12
RF01510	data/raw/rna/rfam/Rfam.cm.gz#RF01510	51.00	Rfam:current	2026-04-12
RF01511	data/raw/rna/rfam/Rfam.cm.gz#RF01511	35.00	Rfam:current	2026-04-12
RF01512	data/raw/rna/rfam/Rfam.cm.gz#RF01512	48.00	Rfam:current	2026-04-12
RF01513	data/raw/rna/rfam/Rfam.cm.gz#RF01513	50.00	Rfam:current	2026-04-12
RF01514	data/raw/rna/rfam/Rfam.cm.gz#RF01514	48.00	Rfam:current	2026-04-12
RF01515	data/raw/rna/rfam/Rfam.cm.gz#RF01515	39.00	Rfam:current	2026-04-12
RF01516	data/raw/rna/rfam/Rfam.cm.gz#RF01516	75.00	Rfam:current	2026-04-12
RF01517	data/raw/rna/rfam/Rfam.cm.gz#RF01517	40.00	Rfam:current	2026-04-12
RF01518	data/raw/rna/rfam/Rfam.cm.gz#RF01518	34.00	Rfam:current	2026-04-12
RF01519	data/raw/rna/rfam/Rfam.cm.gz#RF01519	35.00	Rfam:current	2026-04-12
RF01520	data/raw/rna/rfam/Rfam.cm.gz#RF01520	45.00	Rfam:current	2026-04-12
RF01521	data/raw/rna/rfam/Rfam.cm.gz#RF01521	50.00	Rfam:current	2026-04-12
RF01522	data/raw/rna/rfam/Rfam.cm.gz#RF01522	45.00	Rfam:current	2026-04-12
RF01523	data/raw/rna/rfam/Rfam.cm.gz#RF01523	50.00	Rfam:current	2026-04-12
RF01524	data/raw/rna/rfam/Rfam.cm.gz#RF01524	50.00	Rfam:current	2026-04-12
RF01525	data/raw/rna/rfam/Rfam.cm.gz#RF01525	35.00	Rfam:current	2026-04-12
RF01526	data/raw/rna/rfam/Rfam.cm.gz#RF01526	60.00	Rfam:current	2026-04-12
RF01527	data/raw/rna/rfam/Rfam.cm.gz#RF01527	38.00	Rfam:current	2026-04-12
RF01528	data/raw/rna/rfam/Rfam.cm.gz#RF01528	40.00	Rfam:current	2026-04-12
RF01529	data/raw/rna/rfam/Rfam.cm.gz#RF01529	50.00	Rfam:current	2026-04-12
RF01530	data/raw/rna/rfam/Rfam.cm.gz#RF01530	60.00	Rfam:current	2026-04-12
RF01531	data/raw/rna/rfam/Rfam.cm.gz#RF01531	40.00	Rfam:current	2026-04-12
RF01532	data/raw/rna/rfam/Rfam.cm.gz#RF01532	45.00	Rfam:current	2026-04-12
RF01533	data/raw/rna/rfam/Rfam.cm.gz#RF01533	45.00	Rfam:current	2026-04-12
RF01534	data/raw/rna/rfam/Rfam.cm.gz#RF01534	50.00	Rfam:current	2026-04-12
RF01535	data/raw/rna/rfam/Rfam.cm.gz#RF01535	40.00	Rfam:current	2026-04-12
RF01536	data/raw/rna/rfam/Rfam.cm.gz#RF01536	45.00	Rfam:current	2026-04-12
RF01537	data/raw/rna/rfam/Rfam.cm.gz#RF01537	40.00	Rfam:current	2026-04-12
RF01538	data/raw/rna/rfam/Rfam.cm.gz#RF01538	50.00	Rfam:current	2026-04-12
RF01539	data/raw/rna/rfam/Rfam.cm.gz#RF01539	45.00	Rfam:current	2026-04-12
RF01540	data/raw/rna/rfam/Rfam.cm.gz#RF01540	50.00	Rfam:current	2026-04-12
RF01541	data/raw/rna/rfam/Rfam.cm.gz#RF01541	40.00	Rfam:current	2026-04-12
RF01542	data/raw/rna/rfam/Rfam.cm.gz#RF01542	45.00	Rfam:current	2026-04-12
RF01543	data/raw/rna/rfam/Rfam.cm.gz#RF01543	47.00	Rfam:current	2026-04-12
RF01544	data/raw/rna/rfam/Rfam.cm.gz#RF01544	50.00	Rfam:current	2026-04-12
RF01545	data/raw/rna/rfam/Rfam.cm.gz#RF01545	60.00	Rfam:current	2026-04-12
RF01546	data/raw/rna/rfam/Rfam.cm.gz#RF01546	40.00	Rfam:current	2026-04-12
RF01547	data/raw/rna/rfam/Rfam.cm.gz#RF01547	40.00	Rfam:current	2026-04-12
RF01548	data/raw/rna/rfam/Rfam.cm.gz#RF01548	60.00	Rfam:current	2026-04-12
RF01549	data/raw/rna/rfam/Rfam.cm.gz#RF01549	40.00	Rfam:current	2026-04-12
RF01550	data/raw/rna/rfam/Rfam.cm.gz#RF01550	45.00	Rfam:current	2026-04-12
RF01551	data/raw/rna/rfam/Rfam.cm.gz#RF01551	50.00	Rfam:current	2026-04-12
RF01552	data/raw/rna/rfam/Rfam.cm.gz#RF01552	35.00	Rfam:current	2026-04-12
RF01553	data/raw/rna/rfam/Rfam.cm.gz#RF01553	35.00	Rfam:current	2026-04-12
RF01554	data/raw/rna/rfam/Rfam.cm.gz#RF01554	45.00	Rfam:current	2026-04-12
RF01555	data/raw/rna/rfam/Rfam.cm.gz#RF01555	45.00	Rfam:current	2026-04-12
RF01556	data/raw/rna/rfam/Rfam.cm.gz#RF01556	50.00	Rfam:current	2026-04-12
RF01557	data/raw/rna/rfam/Rfam.cm.gz#RF01557	40.00	Rfam:current	2026-04-12
RF01558	data/raw/rna/rfam/Rfam.cm.gz#RF01558	50.00	Rfam:current	2026-04-12
RF01559	data/raw/rna/rfam/Rfam.cm.gz#RF01559	70.00	Rfam:current	2026-04-12
RF01560	data/raw/rna/rfam/Rfam.cm.gz#RF01560	48.00	Rfam:current	2026-04-12
RF01561	data/raw/rna/rfam/Rfam.cm.gz#RF01561	65.00	Rfam:current	2026-04-12
RF01562	data/raw/rna/rfam/Rfam.cm.gz#RF01562	70.00	Rfam:current	2026-04-12
RF01563	data/raw/rna/rfam/Rfam.cm.gz#RF01563	65.00	Rfam:current	2026-04-12
RF01564	data/raw/rna/rfam/Rfam.cm.gz#RF01564	80.00	Rfam:current	2026-04-12
RF01565	data/raw/rna/rfam/Rfam.cm.gz#RF01565	70.00	Rfam:current	2026-04-12
RF01566	data/raw/rna/rfam/Rfam.cm.gz#RF01566	70.00	Rfam:current	2026-04-12
